年份,月份,交易類別,縣市,鄉鎮市區,交易標的,土地區段位置.建物區段門牌,土地移轉總面積.平方公尺.,使用分區或編定,非都市土地使用分區,非都市土地使用地,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積.平方公尺.,建物現況格局.房,建物現況格局.廳,建物現況格局.衛,建物現況格局.隔間,有無管理組織,有無附傢俱, 總價.元. ,單價.元.平方公尺.,車位類別,車位移轉總面積.平方公尺.,車位總價.元.,交易標的橫坐標,交易標的縱坐標,Longitude,Latitude
101,11,租賃,臺北市,信義區,建物,臺北市信義區信義路五段150巷14弄1~50號,0,,,NA,10111,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680609,83.63,1,1,1,無,無,無,"35,000",419,,0,0,307491,2769019,121.56968,25.02809
101,10,租賃,臺北市,信義區,建物,臺北市信義區信義路五段101~150號,0,,,NA,10110,土地0建物1車位0,十九層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980702,88.17,1,1,1,有,有,有,"51,823",588,,0,0,307917,2769616,121.57392,25.03346
101,10,租賃,臺北市,信義區,車位,臺北市信義區和平東路三段151~200號,0.75,住,,NA,10110,土地0建物0車位1,地下一層,NA,住宅大樓(11層含以上有電梯),,,NA,38.64,0,0,0,有,有,無,"5,300",NA,坡道平面,38.64,5300,305848,2768549,121.55338,25.02391
101,9,租賃,臺北市,信義區,建物,臺北市信義區信義路五段101~150號,0,,,NA,10109,土地0建物1車位0,九層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980702,51.29,0,0,0,無,有,有,"21,100",411,,0,0,307909,2769624,121.57384,25.03353
101,10,租賃,臺北市,松山區,房地(土地+建物),臺北市松山區復興北路151~200號,9.84,商,,NA,10110,土地5建物1車位0,三層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,NA,115.38,2,1,1,有,有,無,"39,000",338,,0,0,304941,2771905,121.54453,25.05424
101,10,租賃,臺北市,信義區,房地(土地+建物),臺北市信義區基隆路二段151~200號,10.26,商,,NA,10110,土地2建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,701117,85.31,2,2,1,有,有,有,"21,000",246,,0,0,306023,2768744,121.55512,25.02566
101,10,租賃,臺北市,信義區,建物,臺北市信義區林口街52巷1~50號,0,住,,NA,10110,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,加強磚造,581215,67.65,3,1,1,有,無,無,"20,000",296,,0,0,308519,2770170,121.57991,25.03844
101,10,租賃,臺北市,信義區,建物,臺北市信義區信義路五段150巷1~50號,0,住,,NA,10110,土地0建物1車位0,三層,4,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,861024,150.99,4,2,2,有,有,有,"45,000",298,坡道平面,72.15,0,307569,2768989,121.57045,25.02781
101,10,租賃,臺北市,信義區,建物,臺北市信義區信義路五段101~150號,0,其他,,NA,10110,土地0建物1車位0,十九層,NA,住宅大樓(11層含以上有電梯),,,NA,126.73,2,2,2,有,有,有,"98,000",773,,0,0,307421,2769503,121.569,25.03246
101,9,租賃,臺北市,南港區,建物,臺北市南港區重陽路57巷51~100號,24.45,住,,NA,10109,土地0建物1車位0,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,961128,110.9,2,2,1,有,有,無,"25,000",225,,0,0,310093,2772402,121.59561,25.05853
100,9,租賃,臺北市,松山區,建物,臺北市松山區健康路1~50號,31.04,,,NA,10009,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,741105,151.53,0,0,0,無,無,有,"62,000",409,,0,0,305803,2771703,121.55306,25.05238
101,10,租賃,臺北市,松山區,建物,臺北市松山區延壽街356巷4弄1~50號,25.8,住,,NA,10110,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670824,101.56,3,2,2,有,無,有,"32,000",315,,0,0,306389,2772073,121.55888,25.0557
101,9,租賃,臺北市,信義區,建物,臺北市信義區松仁路51~100號,0,其他,,NA,10109,土地0建物0車位1,十一層,18,辦公商業大樓,住家用,見使用執照,880119,251.52,0,0,0,無,有,無,"180,168",716,坡道平面,0,5000,307427,2770007,121.56908,25.03701
101,9,租賃,臺北市,松山區,建物,臺北市松山區敦化南路一段1~50號,0,住,,NA,10109,土地0建物0車位0,十二層,16,辦公商業大樓,商業用,鋼筋混凝土造,750924,1031.54,0,0,0,無,有,無,"655,284",635,,0,0,305297,2771184,121.54802,25.04772
101,9,租賃,臺北市,松山區,建物,臺北市松山區敦化南路一段1~50號,0,商,,NA,10109,土地0建物0車位0,地下一層,16,辦公商業大樓,見使用執照,鋼筋混凝土造,750924,244.99,0,0,0,無,有,無,"81,521",333,,0,0,305314,2771196,121.54819,25.04782
101,9,租賃,臺北市,信義區,建物,臺北市信義區松壽路1~50號,0,商,,NA,10109,土地0建物1車位0,一層,3,其他,見使用執照,鋼骨鋼筋混凝土造,861219,14.91,0,0,0,無,有,無,"72,160",4840,,0,0,307246,2769806,121.56728,25.0352
101,9,租賃,臺北市,信義區,建物,臺北市信義區松壽路1~50號,0,商,,NA,10109,土地0建物1車位0,一層,3,其他,見使用執照,鋼骨鋼筋混凝土造,861219,28.56,0,0,0,無,有,無,"146,880",5143,,0,0,307244,2769807,121.56726,25.03521
101,9,租賃,臺北市,松山區,建物,臺北市松山區復興北路499巷1~50號,0,住,,NA,10109,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,610315,118.42,3,2,1,有,無,有,"30,000",253,,0,0,304969,2773136,121.54485,25.06535
101,10,租賃,臺北市,信義區,建物,臺北市信義區忠孝東路五段201~250號,10.2,住,,NA,10110,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940930,61.49,1,1,1,有,有,有,"40,000",651,,0,0,307726,2770393,121.57206,25.04048
101,9,租賃,臺北市,內湖區,房地(土地+建物),臺北市內湖區文德路201~250號,30.9,住,,NA,10109,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730602,111.69,0,0,0,無,有,無,"16,000",143,,0,0,309261,2774632,121.58746,25.07869
101,9,租賃,臺北市,中山區,建物,臺北市中山區天祥路51~100號,0,商,,NA,10109,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,931203,27.74,2,1,1,有,無,有,"20,000",721,,0,0,302499,2772958,121.52036,25.06383
101,10,租賃,臺北市,中山區,房地(土地+建物),臺北市中山區民生東路三段1~50號,9.07,商,,NA,10110,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,700508,126.54,3,2,2,有,無,無,"35,000",277,,0,0,304414,2772273,121.53932,25.05758
101,10,租賃,臺北市,中山區,建物,臺北市中山區龍江路387巷1~50號,0,住,,NA,10110,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731214,115.81,3,2,2,有,無,無,"40,000",345,,0,0,304621,2773062,121.5414,25.06469
101,9,租賃,臺北市,大安區,建物,臺北市大安區敦化南路二段51~100號,0,其他,,NA,10109,土地0建物1車位0,十四層,20,辦公商業大樓,商業用,鋼筋混凝土造,720714,48.56,0,0,0,無,有,無,"23,000",474,,0,0,305470,2769325,121.54966,25.03093
101,9,租賃,臺北市,大安區,房地(土地+建物),臺北市大安區忠孝東路四段51~100號,26.33,商,,NA,10109,土地4建物1車位0,六層,12,其他,住家用,鋼筋混凝土造,NA,213.94,5,2,3,有,有,無,"115,000",538,,0,0,305222,2770501,121.54725,25.04155
101,10,租賃,臺北市,大安區,建物,臺北市大安區泰順街40巷1~50號,0,,,NA,10110,土地0建物0車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,NA,92.26,3,2,2,有,無,無,"30,556",331,,0,0,303543,2768556,121.53054,25.02405
101,10,租賃,臺北市,大安區,房地(土地+建物),臺北市大安區和平東路三段101~150號,76.34,住,,NA,10110,土地0建物1車位0,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,770211,76.34,2,2,1,有,無,有,"27,000",354,,0,0,305781,2768636,121.55272,25.02469
101,9,租賃,臺北市,大同區,建物,臺北市大同區承德路二段101~150號,0,商,,NA,10109,土地0建物0車位0,四層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,720608,28.44,1,1,1,有,無,有,"15,000",527,,0,0,302306,2772260,121.51842,25.05754
101,9,租賃,臺北市,大同區,建物,臺北市大同區承德路二段101~150號,0,商,,NA,10109,土地0建物0車位0,四層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,720608,33.61,1,1,1,有,無,有,"18,000",536,,0,0,302325,2772241,121.51861,25.05736
101,11,租賃,臺北市,北投區,建物,臺北市北投區榮華一路1~50號,0,,,NA,10111,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830909,44.96,1,1,1,有,無,有,"14,000",311,,0,0,302911,2778398,121.52466,25.11293
101,9,租賃,臺北市,士林區,建物,臺北市士林區中山北路七段114巷1~50號,0,住,,NA,10109,土地0建物1車位1,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,870625,182.59,3,2,2,有,有,有,"38,000",208,升降平面,17.29,0,303677,2779423,121.53229,25.12215
101,10,租賃,臺北市,信義區,建物,臺北市信義區忠孝東路四段551~600號,0,住,,NA,10110,土地0建物0車位0,四層,13,辦公商業大樓,商業用,鋼骨鋼筋混凝土造,NA,877.43,0,0,0,無,有,無,"517,569",590,,0,0,306903,2770361,121.56391,25.04023
101,10,租賃,臺北市,文山區,建物,臺北市文山區景文街151~200號,0,商,,NA,10110,土地0建物1車位0,一層,8,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,710929,82.4,0,0,0,無,無,無,"37,000",449,,0,0,304620,2764647,121.54106,24.98872
101,9,租賃,臺北市,中正區,建物,臺北市中正區汀州路一段242巷1~50號,0,住,,NA,10109,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,600114,71.4,2,2,1,有,無,有,"12,000",168,,0,0,301462,2768866,121.50993,25.02692
101,9,租賃,臺北市,士林區,建物,臺北市士林區中山北路六段2巷1~50號,139.51,,,NA,10109,土地0建物0車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840415,139.51,5,2,2,有,無,無,"50,000",358,,0,0,303266,2777322,121.52813,25.1032
101,10,租賃,臺北市,中正區,建物,臺北市中正區福州街1~50號,0,,,NA,10110,土地0建物0車位0,一層,9,店面(店鋪),商業用,鋼筋混凝土造,770204,115,0,0,0,有,無,無,"50,000",435,,0,0,302306,2769015,121.5183,25.02824
101,10,租賃,臺北市,中正區,建物,臺北市中正區南昌路二段151~200號,0,住,,NA,10110,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,970214,168.16,3,2,2,有,有,有,"60,000",357,,0,0,302835,2768603,121.52353,25.0245
101,10,租賃,臺北市,信義區,房地(土地+建物),臺北市信義區逸仙路50巷1~50號,32.38,住,,NA,10110,土地3建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,NA,122.65,3,2,2,有,無,無,"25,000",204,,0,0,306706,2770392,121.56196,25.04051
101,10,租賃,臺北市,士林區,建物,臺北市士林區忠誠路二段101~150號,0,住,,NA,10110,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,750812,137.25,4,2,2,有,有,有,"54,000",393,,0,0,303579,2778441,121.53128,25.11329
101,9,租賃,臺北市,士林區,建物,臺北市士林區中庸一路16巷4弄1~50號,0,,,NA,10109,土地0建物1車位0,二層,2,其他,住家用,鋼筋混凝土造,650414,530.02,5,2,4,有,有,有,"250,000",472,,0,0,305416,2780664,121.54959,25.13329
101,9,租賃,臺北市,士林區,建物,臺北市士林區士東路301~350號,0,住,,NA,10109,土地0建物1車位0,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,800107,282.52,5,2,2,有,無,有,"97,798",346,,0,0,304317,2778416,121.5386,25.11304
101,9,租賃,臺北市,萬華區,建物,臺北市萬華區西藏路101~150號,0,住,,NA,10109,土地0建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000908,213.62,4,2,2,有,有,有,"35,000",164,坡道平面,0,0,300769,2769105,121.50307,25.0291
101,11,租賃,臺北市,大安區,建物,臺北市大安區忠孝東路四段181巷40弄1~50號,0,,,NA,10111,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,NA,114.79,3,2,2,有,無,無,"25,000",218,,0,0,305511,2770736,121.55013,25.04366
101,10,租賃,臺北市,大安區,建物,臺北市大安區大安路一段19巷1~50號,0,住,,NA,10110,土地0建物1車位0,一層,7,店面(店鋪),住家用,鋼筋混凝土造,650925,173.61,0,0,0,無,有,無,"80,000",461,,0,0,305193,2770788,121.54698,25.04414
101,9,租賃,臺北市,大安區,建物,臺北市大安區和平東路二段96巷51~100號,0,,,NA,10109,土地0建物1車位0,四層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,990122,34.99,1,1,1,有,無,有,"23,000",657,,0,0,304545,2768287,121.54046,25.02159
101,10,租賃,臺北市,內湖區,建物,臺北市中山區內湖路三段1~50號,32,,,NA,10110,土地0建物0車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,NA,93.05,0,0,0,無,無,無,"18,000",193,,0,0,309750,2775387,121.59234,25.08549
101,9,租賃,臺北市,中山區,建物,臺北市中山區南京西路1~50號,0,商,,NA,10109,土地0建物1車位0,一層,6,店面(店鋪),商業用,鋼筋混凝土造,NA,145.39,0,0,0,無,無,無,"700,000",4815,,0,0,302583,2771717,121.52115,25.05262
101,9,租賃,臺北市,中山區,建物,臺北市中山區松江路301~350號,0,商,,NA,10109,土地0建物1車位0,十層,14,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,980521,215.14,3,1,0,有,有,無,"110,000",511,,0,0,303772,2772580,121.53297,25.06037
101,1,租賃,臺北市,南港區,房地(土地+建物)+車位,臺北市南港區經貿二路157巷51~100號,44.57,住,住宅區,NA,1011,土地1建物1車位1,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,970612,128.41,4,2,2,有,有,有,"43,000",335,坡道平面,0,0,312298,2772692,121.61747,25.06106
101,9,租賃,臺北市,南港區,建物,臺北市南港區三重路67巷2弄1~50號,0,住,,NA,10109,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,NA,100.05,4,1,1,有,無,有,"16,000",160,,0,0,311918,2772583,121.6137,25.06009
101,9,租賃,臺北市,南港區,建物,臺北市南港區玉成街201~250號,0,住,,NA,10109,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,NA,97.45,3,2,2,有,無,有,"19,000",195,,0,0,309049,2770744,121.58519,25.0436
101,9,租賃,臺北市,信義區,建物,臺北市信義區忠孝東路五段751~800號,0,住,,NA,10109,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,601118,41.82,0,0,0,無,有,有,"18,000",430,,0,0,308726,2770764,121.58199,25.04379
101,10,租賃,臺北市,內湖區,車位,臺北市內湖區堤頂大道二段151~200號,14.94,工,,NA,10110,土地0建物0車位4,地下四層,12,其他,停車空間,見使用執照,910917,161.27,0,0,0,無,有,無,"12,000",NA,坡道平面,0,12000,307492,2774495,121.56992,25.07752
101,9,租賃,臺北市,大安區,建物,臺北市大安區光復南路280巷1~50號,53,住,,NA,10109,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),,加強磚造,NA,129.5,0,0,0,無,無,無,"160,000",1236,,0,0,306087,2770286,121.55582,25.03958
101,9,租賃,臺北市,大同區,車位,臺北市大同區市民大道一段201~250號,9.27,其他,,NA,10109,土地0建物0車位1,地下六層,0,其他,住家用,見其他登記事項,980724,102.09,0,0,0,無,有,無,"3,000",NA,坡道平面,15.5,3000,302193,2771355,121.51727,25.04937
101,10,租賃,臺北市,大同區,建物,臺北市大同區市民大道201~250號,4.65,其他,,NA,10110,土地0建物1車位0,六層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,980724,46.28,0,0,1,有,有,有,"25,000",540,,0,0,302218,2771330,121.51752,25.04914
101,9,租賃,臺北市,大安區,建物,臺北市大安區光復南路280巷1~50號,53,住,,NA,10109,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),,加強磚造,NA,129.5,0,0,0,無,無,無,"160,000",1236,,0,0,306095,2770278,121.5559,25.03951
101,9,租賃,臺北市,文山區,建物,臺北市文山區興隆路三段51~100號,0,商,,NA,10109,土地0建物1車位0,全,3,透天厝,,加強磚造,480701,237.8,0,0,1,有,無,無,"180,000",757,,0,0,306151,2765927,121.55627,25.00022
101,9,租賃,臺北市,中正區,建物,臺北市中正區羅斯福路三段316巷1~50號,0,住,,NA,10109,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,720721,102.4,2,2,1,有,有,無,"38,889",380,,0,0,303744,2767563,121.53249,25.01508
101,9,租賃,臺北市,大同區,建物,臺北市大同區市民大道一段201~250號,0,其他,,NA,10109,土地0建物0車位0,八層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,980724,86.59,2,1,1,有,無,有,"50,000",577,,0,0,302192,2771356,121.51726,25.04938
101,9,租賃,臺北市,萬華區,建物,臺北市萬華區成都路101~150號,0,住,,NA,10109,土地0建物1車位0,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841218,31.79,1,0,1,有,無,有,"9,000",283,,0,0,300647,2770698,121.50192,25.04349
101,9,租賃,臺北市,萬華區,建物,臺北市萬華區西藏路201~250號,0,商,,NA,10109,土地0建物1車位0,一層,NA,店面(店鋪),,,NA,124.49,0,0,0,無,無,無,"30,000",241,,0,0,299968,2769008,121.49513,25.02826
101,8,租賃,臺北市,士林區,房地(土地+建物),臺北市士林區中山北路七段81巷1~50號,10.1,其他,,NA,10108,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,680828,77.51,0,0,0,無,有,有,"35,000",452,,0,0,303376,2779410,121.52931,25.12205
101,10,租賃,臺北市,士林區,房地(土地+建物),臺北市士林區中山北路六段405巷45弄1~50號,49.36,住,,NA,10110,土地1建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,700107,223.82,4,2,2,有,有,有,"80,000",357,,0,0,303054,2778749,121.52609,25.11609
101,9,租賃,臺北市,北投區,建物,臺北市北投區大興街66巷1~50號,69,住,,NA,10109,土地0建物0車位0,一層,2,套房(1房1廳1衛),住家用,加強磚造,560510,14.8,1,0,1,有,無,有,"7,500",507,,0,0,300491,2780303,121.50073,25.13021
101,10,租賃,臺北市,士林區,建物,臺北市士林區中山北路六段195巷1~50號,0,住,,NA,10110,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970506,147.5,3,1,2,有,有,有,"78,000",529,,0,0,302919,2777846,121.52471,25.10794
101,9,租賃,臺北市,士林區,建物,臺北市士林區中山北路七段14巷5弄1~50號,0,住,,NA,10109,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,750103,126.26,3,2,2,有,有,有,"82,000",649,,0,0,303553,2779110,121.53105,25.11933
101,10,租賃,臺北市,大安區,建物,臺北市大安區青田街7巷1~50號,0,,,NA,10110,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,NA,94.78,3,2,2,有,無,無,"42,000",443,,0,0,303840,2769007,121.5335,25.02811
101,11,租賃,臺北市,大安區,建物,臺北市大安區安和路二段101~150號,0,,,NA,10111,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,681017,180.57,4,2,2,有,有,無,"32,500",180,,0,0,305454,2769042,121.54949,25.02837
101,9,租賃,臺北市,,車位,臺北市大安區金山南路二段31巷1~50號,0,,,NA,10109,土地0建物0車位1,,NA,住宅大樓(11層含以上有電梯),,,NA,0,0,0,0,有,有,無,"5,700",NA,坡道平面,47.95,5700,0,0,118.59604,20.98303
101,9,租賃,臺北市,大安區,建物,臺北市大安區永康街23巷1~50號,0,,,NA,10109,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630510,91.21,3,2,1,有,無,有,"29,000",318,,0,0,303549,2769417,121.53063,25.03183
101,9,租賃,臺北市,大安區,建物,臺北市大安區仁愛路四段91巷1~50號,326,住,,NA,10109,土地0建物1車位0,一層,6,店面(店鋪),住家用,鋼筋混凝土造,NA,250.82,0,0,0,無,無,無,"150,000",598,,0,0,305158,2770184,121.54661,25.03869
101,11,租賃,臺北市,大安區,建物,臺北市大安區和平東路一段151~200號,0,,,NA,10111,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,770210,160.13,4,2,2,有,有,無,"43,000",269,,0,0,303895,2768809,121.53404,25.02632
101,10,租賃,臺北市,大安區,建物,臺北市大安區安和路二段189巷1~50號,0,住,,NA,10110,土地0建物1車位0,一層,5,店面(店鋪),住家用,鋼筋混凝土造,780802,159.86,3,3,1,有,無,有,"100,000",626,,0,0,305578,2768872,121.55072,25.02683
101,9,租賃,臺北市,大安區,建物,臺北市大安區忠孝東路四段101~150號,0,商,,NA,10109,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,61.25,2,1,1,有,有,有,"44,000",718,,0,0,305180,2770457,121.54684,25.04116
101,10,租賃,臺北市,大安區,建物,臺北市大安區和平東路一段51~100號,0,商,,NA,10110,土地0建物1車位0,一層,NA,店面(店鋪),,,NA,79.42,0,0,0,無,無,無,"50,000",630,,0,0,302993,2768896,121.5251,25.02714
101,10,租賃,臺北市,中山區,房地(土地+建物),臺北市中山區復興北路151~200號,8.56,商,,NA,10110,土地1建物1車位0,五層,16,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,851205,60.23,1,1,1,有,有,無,"28,889",480,,0,0,304882,2771874,121.54394,25.05396
101,10,租賃,臺北市,中山區,建物,臺北市中山區民權西路9巷1~50號,0,商,,NA,10110,土地0建物1車位0,一層,14,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,951129,55,0,1,1,有,有,無,"25,000",455,,0,0,302659,2772907,121.52195,25.06336
101,9,租賃,臺北市,中山區,房地(土地+建物),臺北市中山區新生北路二段51~100號,0,住,,NA,10109,土地1建物1車位0,十一層,19,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,980916,105.17,4,2,2,有,有,有,"50,000",475,,0,0,303314,2772076,121.52841,25.05584
101,9,租賃,臺北市,中山區,房地(土地+建物),臺北市中山區南京東路二段151~200號,0,商,,NA,10109,土地1建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990528,91.31,3,2,2,有,有,有,"65,000",712,,0,0,304035,2771598,121.53553,25.0515
101,9,租賃,臺北市,中山區,房地(土地+建物),臺北市中山區中山北路一段83巷1~50號,0,商,,NA,10109,土地1建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970314,105.5,3,2,2,有,有,有,"55,000",521,,0,0,302901,2771384,121.52429,25.04961
101,9,租賃,臺北市,內湖區,房地(土地+建物)+車位,臺北市內湖區瑞光路551~600號,52.96,其他,,NA,10109,土地1建物2車位1,二層,9,廠辦,工業用,鋼筋混凝土造,880806,241,3,1,0,有,有,無,"72,223",300,其他,40.91,0,307112,2774763,121.56616,25.07996
101,9,租賃,臺北市,中山區,建物,臺北市中山區長安東路一段52巷1~50號,0,商,,NA,10109,土地0建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000322,255.33,3,2,2,有,有,有,"75,000",294,升降機械,2.02,0,303298,2771133,121.52821,25.04733
101,9,租賃,臺北市,中山區,建物,臺北市中山區大直街1~50號,0,住,,NA,10109,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),,鋼筋混凝土造,640726,107.59,0,0,1,有,無,無,"85,000",790,,0,0,305116,2774996,121.54638,25.08214
101,9,租賃,臺北市,中山區,建物,臺北市中山區林森北路551~600號,13,住,,NA,10109,土地0建物1車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,138.55,2,1,1,有,有,有,"60,000",433,,0,0,303104,2773169,121.52637,25.06571
101,9,租賃,臺北市,中山區,建物,臺北市中山區中山北路二段77巷1~50號,11.56,住,,NA,10109,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,981027,74.09,2,1,1,有,有,有,"42,000",567,,0,0,302841,2772246,121.52373,25.05739
101,9,租賃,臺北市,中山區,建物,臺北市中山區德惠街1~50號,0,商,,NA,10109,土地0建物1車位0,一層,9,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,661005,154.42,0,0,0,無,無,無,"70,000",453,,0,0,303098,2773273,121.52631,25.06665
101,10,租賃,臺北市,中山區,建物,臺北市中山區林森北路551~600號,0,住,,NA,10110,土地0建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,165.55,3,2,1,有,有,有,"50,362",304,,0,0,303100,2773172,121.52633,25.06574
101,10,租賃,臺北市,中山區,建物,臺北市中山區松江路101~150號,0,商,,NA,10110,土地0建物1車位0,五層,12,辦公商業大樓,商業用,鋼筋混凝土造,831014,146.64,0,0,0,無,有,無,"70,000",477,,0,0,303830,2771969,121.53352,25.05486
101,9,租賃,臺北市,內湖區,建物,臺北市內湖區民權東路六段101~150號,0,商,,NA,10109,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980106,82.94,2,2,1,有,有,有,"24,867",300,,0,0,309569,2773487,121.59046,25.06834
101,9,租賃,臺北市,內湖區,建物,臺北市內湖區行善路251~300號,0,其他,,NA,10109,土地0建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990329,199.06,4,2,2,有,有,有,"43,500",219,坡道平面,27.17,0,308861,2772610,121.58341,25.06045
101,9,租賃,臺北市,中山區,房地(土地+建物)+車位,臺北市中山區北安路651~700號,0,住,,NA,10109,土地1建物1車位1,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,870605,166.49,3,2,1,有,有,有,"49,000",294,坡道平面,49.08,0,305409,2775240,121.5493,25.08433
101,10,租賃,臺北市,松山區,房地(土地+建物),臺北市松山區復興北路151~200號,3.04,商,,NA,10110,土地5建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,28.97,0,0,0,無,有,無,"15,000",518,,0,0,304937,2771900,121.54449,25.05419
101,8,租賃,臺北市,信義區,房地(土地+建物)+車位,臺北市信義區信義路四段451~500號,31.56,其他,,NA,10108,土地1建物1車位2,九層,27,住宅大樓(11層含以上有電梯),商業用,見使用執照,861230,383.4,0,0,0,無,有,無,"240,000",626,坡道平面,0,0,306387,2769491,121.55876,25.03239
101,9,租賃,臺北市,信義區,建物,臺北市信義區信義路五段91巷1~50號,0,住,,NA,10109,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,790522,128.17,3,2,2,有,有,有,"55,000",429,,0,0,307732,2769699,121.57209,25.03422
